data_criacao_processo,numero_da_licitacao,modalidade,atividade,situacao_do_processo,sigla_orgao_processo,nome_orgao_processo,objeto,tipo_de_licitacao,numero_do_edital,total_proposto,total_homologado
"2018-02-05 13:09:19",00001/FREBOM/2018,INEXIGIBILIDADE,"Concluir com êxito",Concluído,FREBOM,"FUNDO DE REEQUIPAMENTO DO CORPO DE BOMBEIROS","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA  NOS SERVIÇOS DE TELEFONIA FIXA, PARA AQUISIÇÃO DE UMA LINHA TELEFÔNICA E INSTALAÇÃO A SER UTILIZADA PELO 8º GRUPAMENTO BOMBEIRO MILITAR, COMO TELEFONE TRI DÍGITO (193), NO MUNICÍPIO DE VITÓRIA JARÍ/AP","Menor Preco"," ",1873.12,1873.12
"2018-01-30 14:08:31",00001/SECULT/2018,INEXIGIBILIDADE,"Autorizar Adesão","Em andamento",SECULT,"SECRETARIA DE ESTADO DA CULTURA","contratação do GRUPO DE CARNAVAL SAMBA SHOW PORTELA,  através de empresário exclusivo.","Menor Preco"," ",0,0
"2018-01-30 10:34:20",00004/SIMS/2018,"PREGÃO ELETRÔNICO","Autorizar Processo","Em andamento",SIMS,"SECRETARIA DE ESTADO DA INCLUSÃO E MOBILIZAÇÃO SOCIAL","AQUISIÇÃO DE CESTA BÁSICA, COLCHÃO, KIT BEBÊ E REDE","Menor Preco"," ",550500.92,0
"2018-01-29 19:45:31",00003/PGE/2018,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","serviços locação de impressoras multifuncionais monocromáticas","Menor Preco",019/2018,480000,198000
"2018-01-29 19:45:31",00003/PGE/2018,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","serviços locação de impressoras multifuncionais monocromáticas","Menor Preco",028/2018,480000,198000
"2018-01-29 19:24:49",00003/SIMS/2018,"PREGÃO ELETRÔNICO","Criar Processo","Em andamento",SIMS,"SECRETARIA DE ESTADO DA INCLUSÃO E MOBILIZAÇÃO SOCIAL","AQUISIÇÃO DE VEÍCULO - COM VISTAS AO FORTALECIMENTO DOS COMPONENTES DO SISAN, ELABORAÇÃO DO PLANO ESTADUAL DE SAN E A GESTÃO E CONTROLE SOCIAL DE AÇÕES INTERSETORIAIS DE SEGURANÇA ALIMENTAR E NUTRICIONAL DO AMAPÁ  CONVENIO Nº014/2016-SESAN/MDSA","Menor Preco"," ",0,0
"2018-01-29 12:01:15",00002/SIMS/2018,"PREGÃO ELETRÔNICO","Criar Processo","Em andamento",SIMS,"SECRETARIA DE ESTADO DA INCLUSÃO E MOBILIZAÇÃO SOCIAL","Aquisição de veículos","Menor Preco"," ",0,0
"2018-01-26 12:29:17",00001/SETEC/2018,"DISPENSA DE LICITAÇÃO","Concluir com êxito",Concluído,SETEC,"SECRETARIA DE ESTADO DA CIÊNCIA E TECNOLOGIA","Contratação de pessoa jurídica especializada na prestação de serviços de manutenção corretiva com fornecimento de peças originais ou compatíveis e mão de obra.","Menor Preco"," ",7961,7941
"2018-01-25 14:54:35",00002/PGE/2018,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","FORNECIMENTO DE LICENÇAS DE SOFTWARES","Menor Preco",017/2018,1559385,700354.56
"2018-01-23 15:08:35",00001/SDC/2018,"COMPRA DIRETA","Ratificar Pretensão de Contratar","Em andamento",SDC,"SECRETARIA DE ESTADO DO DESENVOLVIMENTO DAS CIDADES","Contratação de empresa para prestação de serviços de dedetização, descupinização, limpeza e desinfecção com análise química e bacteriológica da cistena e caixa dágua, para atender as necessidades desta Secretaria na cidade de Macapá.","Menor Preco"," ",3650.57,3650.57
"2018-01-22 14:15:58",00001/SIMS/2018,"DISPENSA DE LICITAÇÃO","Criar Processo","Em andamento",SIMS,"SECRETARIA DE ESTADO DA INCLUSÃO E MOBILIZAÇÃO SOCIAL","AQUISIÇÃO DE BOMBA E CAIXA D'ÁGUA PARA SUPRIR AS NECESSIDADES DO ABRIGO SÃO JOSÉ","Menor Preco"," ",0,0
"2018-01-17 14:42:56",00005/SEDEL/2018,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SERVIÇO DE LOCAÇÃO DE MÃO DE OBRA, VISANDO ATENDER AS NECESSIDADES DO PROJETO 1º FESTIVAL DE ESPORTE E LAZER EM SANTANA/AP QUE SERÁ REALIZADO PELA SECRETARIA DE ESTADO DO DESPORTO E LAZER DO AMAPÁ.","Menor Preco"," ",154131.74,0
"2018-01-12 13:59:29",00004/SEDEL/2018,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER","AQUISIÇÃO DE MATERIAIS ESPORTIVOS, VISANDO ATENDER AS NECESSIDADES DO
PROJETO 1º FESTIVAL DE ESPORTE E LAZER EM SANTANA/AP QUE SERÁ REALIZADO PELA SECRETARIA DE ESTADO DO DESPORTO E LAZER DO AMAPÁ
","Menor Preco"," ",412660.82,0
"2018-01-11 14:13:53",00003/SEDEL/2018,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE LANCHES PREPARADOS TRANSPORTADOS, VISANDO ATENDER AS NECESSIDADES DO
PROJETO 1º FESTIVAL DE ESPORTE E LAZER EM SANTANA/AP QUE SERÁ REALIZADO PELA SECRETARIA DE ESTADO DO DESPORTO E LAZER DO AMAPÁ.
","Menor Preco"," ",0,0
"2018-01-11 12:57:32",00002/SEDEL/2018,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS GRÁFICOS E SERIGRÁFICOS, VISANDO ATENDER A DEMANDA DO 1º FESTIVAL DE ESPORTE E LAZER EM SANTANA/AP QUE SERÁ REALIZADO PELA SECRETARIA DE ESTADO DO DESPORTO E LAZER.","Menor Preco"," ",0,0
"2018-01-09 10:38:55",00001/SEDEL/2018,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEDEL,"SECRETARIA DE ESTADO DO DESPORTO E  DO LAZER","CONTRATAÇÃO DE SERVIÇO DE CONFECÇÃO DE CAMISAS E UNIFORMES, VISANDO ATENDER AS NECESSIDADES DO PROJETO 1º FESTIVAL DE ESPORTE E LAZER EM SANTANA/AP QUE SERÁ REALIZADO PELA SECRETARIA DE ESTADO DO DESPORTO E LAZER DO AMAPÁ.","Menor Preco"," ",0,0
"2018-01-02 18:33:01",00001/PRODAP/2018,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",PRODAP,"CENTRO DE GESTÃO DE TECNOLOGIA DA INFORMAÇÃO","AQUISIÇÃO DE COMBUSTÍVEIS PARA O PRODAP","Menor Preco"," ",48040,0
"2017-12-22 20:43:25",00062/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Contratação de empresa especializada na prestação de serviços de confecção de placas para veículos oficiais. ","Menor Preco",010/2018,9173,9400
"2017-12-22 20:43:25",00062/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Contratação de empresa especializada na prestação de serviços de confecção de placas para veículos oficiais. ","Menor Preco",025/2018,9173,9400
"2017-12-22 20:43:25",00062/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Contratação de empresa especializada na prestação de serviços de confecção de placas para veículos oficiais. ","Menor Preco",016/2018,9173,9400
"2017-12-12 17:33:08",00058/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Contratação de empresa especializada na prestação de serviços de limpeza, conservação e higienização nas dependências dos órgãos e entidades da Administração Pública do Estado do Amapá ","Menor Preco",041/2018,3741234.32,3245877.36
"2017-12-12 17:33:08",00058/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Contratação de empresa especializada na prestação de serviços de limpeza, conservação e higienização nas dependências dos órgãos e entidades da Administração Pública do Estado do Amapá ","Menor Preco",015/2018,3741234.32,3245877.36
"2017-12-07 12:58:53",00004/DGPC/2017,INEXIGIBILIDADE,"Concluir com êxito",Concluído,DGPC,"POLÍCIA CIVIL DO ESTADO DO AMAPÁ","Testes de avaliação psicológica.","Menor Preco"," ",18630.86,18630.86
"2017-12-04 11:21:35",00004/PRODAP/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PRODAP,"CENTRO DE GESTÃO DE TECNOLOGIA DA INFORMAÇÃO","contratação de empresa especializada para renovação da garantia/atualização e fornecimento de licenças de SOLUÇÃO DE FIREWALL  PALO ALTO NETWORKS, para atender as necessidades, em conformidade com as especificações e condições estabelecidas neste Termo de Referência e em seu anexo.","Menor Preco",013/2018,229679.88,226992
"2017-11-27 15:52:38",00055/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE OXIGENIO MEDICINAL COM RECARGA DE CILINDRO DE 1M³ A 2,5M³ VISANDO ATENDER AS NECESSIDADES DOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO PÚBLICA DO ESTADO DO AMAPÁ.","Menor Preco",003/2018,107601.2,105564
"2017-11-24 17:31:23",00054/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Material Papiloscópico.","Menor Preco",065/2017,3704160.74,2269536.63
"2017-11-24 13:02:22",00003/DGPC/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,DGPC,"POLÍCIA CIVIL DO ESTADO DO AMAPÁ","Contratação de empresa especializada na execução dos serviços de manutenção preventiva, corretiva , instalação, desinstalação com reposição de peças nos aparelhos de climatização de ar da DGPC.","Menor Preco",022/2018,286231.12,247795
"2017-11-24 13:02:22",00003/DGPC/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,DGPC,"POLÍCIA CIVIL DO ESTADO DO AMAPÁ","Contratação de empresa especializada na execução dos serviços de manutenção preventiva, corretiva , instalação, desinstalação com reposição de peças nos aparelhos de climatização de ar da DGPC.","Menor Preco",012/2018,286231.12,247795
"2017-11-22 15:06:31",00053/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE DESINSETIZAÇÃO ","Menor Preco",008/2018,1646226.12,724997.44
"2017-11-22 09:24:11",00003/SEPLAN/2017,INEXIGIBILIDADE,"Analisar Processo","Em andamento",SEPLAN,"SECRETARIA DE ESTADO DO PLANEJAMENTO","CONTRATAÇÃO DE EMPRESA DE TECNOLOGIA DA INFORMAÇÃO DO SISTEMA DE CÁLCULO ÍNDICE DE PREÇOS-IPC","Menor Preco"," ",36000,0
"2017-11-03 14:40:50",00051/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE FILTROS DE ÓLEO, DE COMBUSTÍVEL, DE AR E SEPARADORES DE ÁGUA ","Menor Preco",009/2018,157577.94,116641.26
"2017-10-27 17:14:04",00003/PRODAP/2017,"PREGÃO ELETRÔNICO","Criar Processo","Em andamento",PRODAP,"CENTRO DE GESTÃO DE TECNOLOGIA DA INFORMAÇÃO","REGISTRO DE PREÇOS Contratação de empresa especializada no fornecimento de solução de serviços em implantação de tecnologias educacionais gamificadas","Menor Preco"," ",0,0
"2017-10-27 16:24:24",00050/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Aquisição de Óleo para Motor, Óleo para Caixa de Marcha e Fluido de freio","Menor Preco",002/2018,295438.1,260599.8
"2017-10-26 19:46:14",00049/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE LAVANDERIA ","Menor Preco",061/2017,50072.4,41608.8
"2017-10-26 17:05:40",00048/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE TERMINAIS DE RÁDIOS TRANSCEPTORES FIXOS, MÓVEIS E PORTÁTEIS COM UTILIZAÇÃO DE PROTOCOLO ABERTO TETRA (TERRITORIAL TRUNKED RADIO) COM ITENS ADICIONAIS E ACESSÓRIOS PARA COMUNICAÇÃO DE OCORRÊNCIAS E OUTRAS ATIVIDADES OPERACIONAIS","Menor Preco",014/2018,6017373.83,3840702.5
"2017-10-25 18:48:25",00047/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","SERVIÇO DE MANUTENÇÃO E RECARGA EM EXTINTORES DE INCÊNDIO.","Menor Preco",068/2017,36262.19,31650
"2017-10-19 15:40:58",00046/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE EMBARCAÇÕES (TIPO BOTE), MOTORES DE POPA E CARRETAS RODOVIÁRIAS PARA REBOQUE","Menor Preco",059/2017,1341814.68,1256194
"2017-10-03 17:18:31",00045/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE INSTRUMENTOS MUSICAIS","Menor Preco",058/2017,128298.37,123112.62
"2017-09-27 14:33:46",00044/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MEDALHAS CONDECORATIVAS.","Menor Preco",057/2017,330679,300090
"2017-09-20 08:55:32",00004/PM/2017,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO NAS DEPENDÊNCIAS DA POLÍCIA MILITAR DO AMAPÁ, NOS MUNICÍPIOS DE MACAPÁ E SANTANA.","Menor Preco"," ",2287380.96,0
"2017-09-19 10:13:38",00002/SEPLAN/2017,INEXIGIBILIDADE,"Analisar Processo","Em andamento",SEPLAN,"SECRETARIA DE ESTADO DO PLANEJAMENTO","SERVIÇO DE MANUTENÇÃO CORRETIVA","Menor Preco"," ",7548.9,0
"2017-09-15 10:44:43",00001/SEPLAN/2017,"PREGÃO ELETRÔNICO","Analisar Processo","Em andamento",SEPLAN,"SECRETARIA DE ESTADO DO PLANEJAMENTO","Aquisição de Receptor GPS Geodésicos","Menor Preco"," ",50524.98,0
"2017-09-05 17:32:08",00043/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAIS DE CONSUMO E PERMANENTE DE LABORATÓRIO , VISANDO ATENDER AS NECESSIDADES DOS ÓRGÃOS DA ADMINISTRAÇÃO PÚBLICA DO ESTADO DO AMAPÁ.","Menor Preco",067/2017,680639.07,408989.3
"2017-08-24 10:00:23",00001/SETEC/2017,"PREGÃO ELETRÔNICO","Criar Processo","Em andamento",SETEC,"SECRETARIA DE ESTADO DA CIÊNCIA E TECNOLOGIA","SERVIÇOS DE CONFECÇÃO E FORNECIMENTO DE MESAS DE CATAÇÃO","Menor Preco"," ",0,0
"2017-08-18 14:31:41",00042/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MATERIAIS DE CONSUMO E PERMANENTE A SEREM UTILIZADOS NAS ATIVIDADES DE  ATENDIMENTO PRÉ-HOSPITALAR","Menor Preco",063/2017,1247732.11,498606
"2017-08-15 15:55:38",00041/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE SUPRIMENTOS DE INFORMÁTICA ","Menor Preco",001/2018,306543.07,99961.8
"2017-07-31 18:54:05",00040/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE 02 (DUAS) CATRACAS ELETRÔNICAS DE ACESSO BIDIRECIONAL E DEMAIS ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA.","Menor Preco",005/2018,24632.66,24632
"2017-07-31 18:39:27",00039/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE UNIFORMES PARA PROJETOS SOCIAIS ","Menor Preco",051/2017,117336.4,63522.4
"2017-07-24 19:31:35",00038/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAIS ESPORTIVOS","Menor Preco",062/2017,63139.6,29452.2
"2017-07-24 19:31:35",00038/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAIS ESPORTIVOS","Menor Preco",0050/2017,63139.6,29452.2
"2017-07-24 19:31:35",00038/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAIS ESPORTIVOS","Menor Preco",056/2017,63139.6,29452.2
"2017-07-21 19:21:11",00037/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Aquisição de Material de Expediente.","Menor Preco",049/2017,1732987.4,1413625.7
"2017-07-21 14:52:14",00036/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","FORNECIMENTO DE CARIMBOS E PRESTAÇÃO DE SERVIÇOS DE CHAVEIRO EM GERAL COM FORNECIMENTO DE TODO MATERIAL NECESSÁRIO.","Menor Preco",054/2017,344613.07,96449.88
"2017-07-13 08:02:12",00002/PM/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","CONTRATAÇÃO DE SERVIÇO DE PINTURA NO PISO E LATERAIS DA QUADRA DO GINÁSIO POLIESPORTIVO DA PMAP","Menor Preco",048/2017,65609.96,56189.18
"2017-07-12 15:14:00",00034/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE UNIFORMES ESCOLARES","Menor Preco",055/2017,472941.48,448671
"2017-07-12 15:14:00",00034/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE UNIFORMES ESCOLARES","Menor Preco",0046/2017,472941.48,448671
"2017-07-10 16:23:26",00033/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE COLETES DE PROTEÇÃO BALÍSTICA NÍVEL III-A","Menor Preco",033/2017,503483.5,500000
"2017-07-04 15:26:48",00031/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Aquisição de Baterias Automotivas.","Menor Preco",039/2017,256276.62,164428.32
"2017-06-26 15:40:42",00029/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE FERRAMENTAS E ACESSÓRIOS DE TECNOLOGIA DA INFORMAÇÃO.","Menor Preco",0047/2017,53450.88,55004.82
"2017-06-23 19:33:28",00028/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MEDALHAS ACRÍLICAS PARA PREMIAÇÃO.","Menor Preco",040/2017,9650,9600
"2017-06-22 14:48:48",00027/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Aquisição de Equipamentos de Sonorização","Menor Preco",042/2017,103755.51,49581.5
"2017-06-20 15:58:49",00026/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE ALIMENTAÇÃO CANINA (RAÇÃO).","Menor Preco",030/2017,52826.4,51804
"2017-06-16 19:18:19",00025/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Aquisição de Gêneros Alimentícios.","Menor Preco",032/2017,63113.44,44000.68
"2017-06-06 15:35:45",00024/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAL PARA COPA E COZINHA","Menor Preco",0044/2017,11105.85,11105.85
"2017-06-06 15:22:32",00023/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Manutenção preventiva e corretiva de equipamentos de informática.","Menor Preco",053/2017,150227.8,140249.58
"2017-06-02 15:11:24",00022/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","PRODUTOS DE LIMPEZA PARA A MANUTENÇÃO DE PISCINAS","Menor Preco",021/2017,112435.2,110102.4
"2017-05-31 17:37:41",00021/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAL DE EXPEDIENTE","Menor Preco",023/2017,1163646.61,1124767.14
"2017-05-29 19:23:55",00019/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE SUPRIMENTOS DE INFORMÁTICA.","Menor Preco",034/2017,293019.93,196113.24
"2017-05-29 15:25:00",00017/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE PNEUS","Menor Preco",025/2017,2033302.8,1755686.74
"2017-05-29 09:00:09",00001/PM/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PMAP,"POLÍCIA MILITAR DO ESTADO DO AMAPÁ","CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA PARA A FROTA OFICIAL DE VEÍCULOS AUTOMOTORES DA PMAP","Menor Preco",043/2017,383585.7,248765.2
"2017-05-28 17:30:15",00016/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE DIGITALIZAÇÃO DE DOCUMENTOS ADMINISTRATIVOS.","Menor Preco",037/2017,741000,507000
"2017-05-24 18:10:27",00015/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","FORNECIMENTO DE REFEIÇÕES PREPARADAS","Menor Preco",024/2017,18190,17900
"2017-05-23 14:51:17",00014/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAL PERMANENTE ODONTOLÓGICO","Menor Preco",036/2017,38659.98,29035.79
"2017-05-18 10:46:32",00013/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAL DE SALVAMENTO","Menor Preco",031/2017,1317126.06,414681.7
"2017-05-17 16:15:54",00012/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE BUFFET ","Menor Preco",017/2017,1477477.5,1108159.5
"2017-05-17 11:20:05",00011/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE AGENTE REDUTOR LIQUIDO DE NOX AUTOMOTIVO","Menor Preco",016/2017,14620.2,13924
"2017-05-15 15:22:07",00010/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Registro de Preços para futura e eventual aquisição de subscrições e suporte por três anos do sistema operacional de código aberto corporativo da plataforma Red Hat Enterprise Linux, Jboss Enterprise Application Platform e Virtualização, bem como a contratação de serviços de Consultoria Técnica e Capacitação especializada em soluções Red Hat, visando atender as necessidades dos órgãos da Administração Pública do Estado do Amapá.","Menor Preco",019/2017,7996948.57,7249085
"2017-05-10 15:59:48",00009/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Aquisição de Equipamentos de TI","Menor Preco",026/2017,1736767.86,1184693
"2017-05-04 11:54:23",00007/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE MATERIAIS PERMANENTES","Menor Preco",027/2017,4914757.26,3345390.71
"2017-05-03 16:07:45",00006/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","AQUISIÇÃO DE LICENÇAS DE USO DE SOFTWARES  SUITE COLLECTION,  AUTOCAD FULL 2017 E INFRAWORKS 360 E CONTRATAÇÃO DE SERVIÇOS DE CAPACITAÇÃO NESSAS FERRAMENTAS.","Menor Preco",022/2017,2632540.9,2341600
"2017-04-26 17:07:37",00005/PGE/2017,"PREGÃO ELETRÔNICO","Concluir com êxito",Concluído,PGE,"PROCURADORIA-GERAL DO ESTADO","Registro de Preços para futura e eventual aquisição de softwares e equipamentos da plataforma Oracle e contratação de serviços técnicos de operação assistida nesta plataforma, visando atender as necessidades dos órgãos e entidades da Administração Pública do Estado do Amapá.","Menor Preco",014/2017,23205352.62,22786766.8
