Data Criacao;Num Contrato;Orgao;Resumo Objeto;Num Processo Tce;Num Processo Adm;Tipo Instrumento;Tipo Procedimento;Num Procedimento;Valor Contratado;Status;Contratada;Dt Vig Atual Inicio;Dt Vig Atual Fim;Data Assinatura;Tipo Contrato
07/02/2020;00397/2020;SECRETARIA DA SAÚDE;90 (NOVENTA) COMPRIMIDOS REVESTIDOS DE LEVOMALATO DE CABOZANTINIBE 60MG...;CW-001203/20;14703/2019;NOTA DE EMPENHO;DISPENSA;378/2019;R$ 80.890,20;Encerrado;09053134000226 - ELFA MEDICAMENTOS LTDA;05/02/2020;31/12/2020;05/02/2020;Compra - Material de Consumo
07/02/2020;00539/2020;SECRETARIA DA SAÚDE;"AQUISIÇÃO DE 360CÁPSULAS DE LIBERAÇÃO RETARDADA DE CLORIDRATO DE DUOXETINA 60 MG; 360 COMPRIMIDOS DE...";CW-001199/20;019250/2019;NOTA DE EMPENHO;DISPENSA;414/2019;R$ 2.925,52;Encerrado;28911309000152 - ESPIRITO SANTO DISTRIBUIDORA PRODUTOS HOSPITALARES;06/02/2020;31/12/2020;06/02/2020;Compra - Material de Consumo
07/02/2020;00386/2020;SECRETARIA DA SAÚDE;392 (TREZENTOS E NOVENTA E DOIS) COMPRIMIDOS REVESTIDOS DE OLAPARIBE 150MG...;CW-001198/20;2922/2019;NOTA DE EMPENHO;DISPENSA;332/2019;R$ 68.803,84;Encerrado;60318797000100 - ASTRAZENECA DO BRASIL LTDA;05/02/2010;31/12/2020;05/02/2020;Compra - Material de Consumo
07/02/2020;00542/2020;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 01 CONCENTRADOR DE OXIGÊNIO PORTÁTIL, 02 CILINDROS DE OXIGÊNIO, 02 CARGAS DE OXIGÊNIO P...;CW-001195/20;020089/2019;NOTA DE EMPENHO;DISPENSA;385/2019;R$ 20.883,60;Encerrado;24380578002475 - WHITE MARTINS;06/02/2020;31/12/2020;06/02/2020;Compra - Material de Consumo
07/02/2020;02-SUPLI/GEGCO/AGESPISA;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE
LOCAÇÃO DE VEÍCULOS AUTOMOTIVOS, 10 (DEZ) VEÍC...";CW-001183/20;1881/2019;TERMO DE CONTRATO;PREGÃO Nº SRP Nº 023/2019;-;R$ 33.250,00;Em vigência;09265212000175 - SUN LAND LOCADORA DE VEICULOS LTDA;16/01/2022;15/01/2023;16/01/2020;Outros serviços
06/02/2020;mar/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE ...;CW-001169/20;280/2020;TERMO DE CONTRATO;PREGÃO Nº 033/2019;-;R$ 11.608,00;Encerrado;14361780000100 - MEDICAL LIFE COMERCIO DE PRODUTOS HOSPITALARES;02/01/2020;02/01/2021;02/01/2020;Compra - Material de Consumo
06/02/2020;fev/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE ...;CW-001166/20;280/2019;TERMO DE CONTRATO;PREGÃO Nº 033/2019;-;R$ 26.000,00;Encerrado;12396450000124 - NORT MED COMERCIO E SERVICO DE PRODUTOS HOSPITALARES LTDA;02/01/2020;02/01/2021;02/01/2020;Compra - Material de Consumo
06/02/2020;jul/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO DE GÊNEROS NÃO PERECÍVEIS DO HOSPITAL REGIONAL JUSTINO LUZ - HRJL....;CW-001162/20;4769/2019;TERMO DE CONTRATO;DISPENSA;mar/20;R$ 501.788,30;Encerrado;08728961000129 - SP Comercial e Distribuidora Ltda;07/01/2020;07/07/2020;07/01/2020;Compra - Material de Consumo
06/02/2020;008/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE EQUIPAMENTOS, UTENSÍLIOS, MAQUINAS E BARRACAS PARA PROJETO DE ”APOIO PARA O FORTALECIME...;CW-001153/20;1181/2018;TERMO DE CONTRATO;PREGÃO Nº 002/2019;-;R$ 3.699,00;Encerrado;31499939000176 - M. K. R. COMÉRCIO DE EQUIPAMENTOS EIRELI - EPP;22/01/2021;22/01/2022;22/01/2020;Compra - Material Permanente
06/02/2020;007/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE EQUIPAMENTOS, UTENSÍLIOS, MAQUINAS E BARRACAS PARA PROJETO DE ”APOIO PARA O FORTALECIME...;CW-001152/20;1181/2018;TERMO DE CONTRATO;PREGÃO Nº 002/2019;-;R$ 3.739,95;Encerrado;10942831000136 - Comercial Vanguardeira Eireli;22/01/2020;22/01/2021;22/01/2020;Compra - Material Permanente
06/02/2020;006/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE EQUIPAMENTOS, UTENSÍLIOS, MAQUINAS E BARRACAS PARA PROJETO DE ”APOIO PARA O FORTALECIME...;CW-001150/20;1181/2018;TERMO DE CONTRATO;PREGÃO Nº 002/2019;-;R$ 17.832,72;Encerrado;12185204000123 - Vitanet Comercial LTDA;22/01/2020;22/01/2021;22/01/2020;Compra - Material Permanente
06/02/2020;005/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE EQUIPAMENTOS, UTENSÍLIOS, MAQUINAS E BARRACAS PARA PROJETO DE ”APOIO PARA O FORTALECIME...;CW-001147/20;1181/2018;TERMO DE CONTRATO;PREGÃO Nº 002/2019;-;R$ 15.429,95;Encerrado;24845457000165 - ITACA EIRELI;22/01/2020;22/01/2021;22/01/2020;Compra - Material Permanente
06/02/2020;004/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE EQUIPAMENTOS, UTENSÍLIOS, MAQUINAS E BARRACAS PARA PROJETO DE ”APOIO PARA O FORTALECIME...;CW-001144/20;1181/2018;TERMO DE CONTRATO;PREGÃO Nº 002/2019;-;R$ 43.557,45;Em vigência;13674397000149 - F.M.A COM. INS. Ferragens;22/01/2022;22/01/2023;22/01/2020;Compra - Material Permanente
06/02/2020;003/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE MATERIAIS, UTENSÍLIOS PLÁSTICOS, TENDAS E ELETROS ELETRÔNICOS PARA ATENDER AO PROJETO D...;CW-001139/20;4663/2017;TERMO DE CONTRATO;PREGÃO Nº 003/2019;-;R$ 48.330,00;Encerrado;11400815000184 - SP COMERCIAL ELETRÔNICOS LTDA – EPP;22/01/2021;22/01/2022;22/01/2020;Compra - Material Permanente
06/02/2020;002/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE MATERIAIS, UTENSÍLIOS PLÁSTICOS, TENDAS E ELETROS ELETRÔNICOS PARA ATENDER AO PROJETO D...;CW-001134/20;4663/2017;TERMO DE CONTRATO;PREGÃO Nº 003/2019;-;R$ 17.190,20;Encerrado;08050832000124 - BR INFORMÁTICA LTDA;22/01/2020;22/02/2021;22/01/2020;Compra - Material Permanente
06/02/2020;fev/20;SECRETARIA DA INFRA-ESTRUTURA;CONTRATAÇÃO DE EMPRESA DE ENGENHARIA CIVIL PARA CONSTRUÇÃO DE UMA PRAÇA NO POVOADO BOM JESUS NO MUNI...;CW-001122/20;AA.013.1.000136/2018;TERMO DE CONTRATO;TOMADA DE PREÇO Nº TP Nº 21/2018;-;R$ 166.314,97;Encerrado;17323084000105 - POTY CONSTRUTORA E EMPREENDIMENTOS IMOBILIÁRIOS LTDA - ME;28/01/2020;31/12/2020;28/01/2020;Obra e serviço de engenharia
06/02/2020;jan/20;SECRETARIA DA INFRA-ESTRUTURA;CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA CONSTRUÇÃO DE UMA PRAÇA NO POVOADO TABULEIRO GRANDE NO MUN...;CW-001120/20;AA.013.1.000680/2017;TERMO DE CONTRATO;CONVITE Nº CONV Nº 04/2018;-;R$ 141.591,38;Encerrado;17323084000105 - POTY CONSTRUTORA E EMPREENDIMENTOS IMOBILIÁRIOS LTDA - ME;31/12/2020;31/12/2021;28/01/2020;Obra e serviço de engenharia
06/02/2020;289/2019;SECRETARIA DE TURISMO;CONTRATAÇÃO DA BANDA FORRÓ BANDIDO PARA ANIMAÇÃO DO PRÉ RÉVEILLON DO MUNICÍPIO JOSÉ DE FREITAS...;CW-001117/20;001677/19-03;CARTA CONTRATO;INEXIGIBILIDADE;289/2019;R$ 30.000,00;Encerrado;28830747000196 - LHS PROMOÇÕES E EVENTOS;30/12/2019;30/12/2020;30/12/2019;Outros
06/02/2020;290/2019;SECRETARIA DE TURISMO;CONTRATAÇÃO DA BANDA FORRÓ BANDIDO PARA ANIMAÇÃO DO PRÉ RÉVEILLON NA CIDADE DE PALMEIRAIS...;CW-001114/20;001674/19-72;CARTA CONTRATO;INEXIGIBILIDADE;290/2019;R$ 30.000,00;Encerrado;28830747000196 - LHS PROMOÇÕES E EVENTOS;30/12/2019;30/12/2020;30/12/2019;Outros
06/02/2020;001/2020;SECRETARIA DA AGRICULTURA FAMILIAR;AQUISIÇÃO DE MATERIAIS, UTENSÍLIOS PLÁSTICOS, TENDAS E ELETROS ELETRÔNICOS PARA ATENDER AO PROJETO D...;CW-001106/20;4663/2017;TERMO DE CONTRATO;PREGÃO Nº 003/2019;-;R$ 10.864,32;Encerrado;13674397000149 - F.M.A COM. INS. Ferragens;22/01/2021;22/01/2022;22/01/2020;Compra - Material Permanente
05/02/2020;0229/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EXTRA/GOV PARA A CONTRATAÇÃO DAS ATRAÇÕES MUSICAI...;CW-001067/20;1366/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0229/2019;R$ 110.000,00;Encerrado;10390309000199 - ROMÁRIO DE OLIVEIRA CARVALHO LOCAÇÃO DE MÃO DE OBRA EIRELI;25/09/2019;25/01/2020;25/09/2019;Outros serviços
05/02/2020;00375/2020;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 196 COMPRIMIDOS DE SACUBITRIL 24 MG + 26 MG...;CW-001031/20;016802/2019;NOTA DE EMPENHO;DISPENSA;410/2019;R$ 625,24;Encerrado;56994502002698 - NOVARTIS BIOCIÊNCIAS S.A;04/02/2020;31/12/2020;04/02/2020;Compra - Material de Consumo
05/02/2020;00376/2020;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 360 CÁPSULAS DE CRISOTINIBE 250 MG...;CW-001026/20;009520/2019;NOTA DE EMPENHO;DISPENSA;330/2019;R$ 148.536,00;Encerrado;09053134000226 - ELFA MEDICAMENTOS LTDA;04/02/2020;31/12/2020;04/02/2020;Compra - Material de Consumo
05/02/2020;out/19;SECRETARIA DO MEIO AMBIENTE E RECURSOS HIDRICOS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONFECÇÃO DE PLACAS EDUCATIVAS E VINIS ADESIVOS NOS DIVERSOS...;CW-001021/20;AA.130.1.005264/2019;TERMO DE CONTRATO;DISPENSA;out/20;R$ 16.400,00;Encerrado;11913998000131 - E. SILVA DO NASCIMENTO- TOP PRINT;19/11/2019;19/11/2020;19/11/2019;Outros serviços
04/02/2020;034/2019;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;COMBUSTÍVEIS...;CW-001011/20;034/2019;ORDEM DE FORNECIMENTO;DISPENSA;034/2019;R$ 21.064,00;Aguarda informações;07231582000166 - PLANALTO DISTRIBUICAO DE PETROLEO E COMBUSTIVEIS LTDA;10/09/2019;10/10/2019;21/11/2019;Compra - Material de Consumo
04/02/2020;039/2019;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;SERVIÇOS ELÉTRICOS HOSPITALARES (NOVO ARRANJO FÍSICO E CEIR)...;CW-001010/20;039/2019;ORDEM DE FORNECIMENTO;DISPENSA;039/2019;R$ 6.300,00;Aguarda informações;26773087000123 - S S DA CONCEICAO ME;10/09/2019;10/10/2019;25/11/2019;Obra e serviço de engenharia
04/02/2020;045/2019;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;SERVIÇOS DE DOSIMETRIA PESSOAL...;CW-001008/20;045/2019;ORDEM DE FORNECIMENTO;DISPENSA;045/2019;R$ 2.124,00;Aguarda informações;87389086000174 - PRO RAD CONSULTORES;10/10/2019;10/11/2019;27/11/2019;Outros
04/02/2020;012308/2019;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;SERVIÇOS DE ASSESSORIA ESPECIALIZADA E APOIO ADMINISTRATIVO...;CW-001007/20;022-A/2019;TERMO DE CONTRATO;DISPENSA;022-A/2019;R$ 17.500,00;Aguarda informações;26656045000102 - M DE ALMEIDA MARTINS LIMA ME;23/08/2019;31/12/2019;23/08/2019;Outros serviços
04/02/2020;mai/19;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;MANUTENÇÃO DE CONDICIONADORES DE AR...;CW-001006/20;005/2019;ORDEM DE FORNECIMENTO;DISPENSA;005/2019;R$ 17.500,00;Aguarda informações;26773087000123 - S S DA CONCEICAO ME;05/08/2019;05/09/2019;07/10/2019;Outros serviços
04/02/2020;018/2019;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;SERVIÇOS DE INSTALAÇÃO DE PORTA DE VIDRO...;CW-001005/20;018/2019;ORDEM DE FORNECIMENTO;DISPENSA;018/2019;R$ 5.131,35;Aguarda informações;07599339000103 - MARIA DOS S AIRES NASCIMENTO VIDRACARIA;10/08/2019;10/09/2019;28/10/2019;Obra e serviço de engenharia
04/02/2020;00365/2020;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 112 CÁPSULAS DE VISMODEGIBE 150 MG...;CW-001004/20;020533/2019;NOTA DE EMPENHO;DISPENSA;387/2019;R$ 72.220,96;Encerrado;33009945000204 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.;04/02/2020;31/12/2020;04/02/2020;Compra - Material de Consumo
04/02/2020;0223/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EMENDA PARLAMENTAR DO DEP. LUCIANO NUNES  PARA A ...;CW-001002/20;1584/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0223/2019;R$ 60.000,00;Encerrado;32550313000100 - ALEM PRODUÇÕES MUSICAIS LTDA;12/12/2019;12/04/2020;12/12/2019;Outros serviços
04/02/2020;00361/2020;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 180 COMPRIMIDOS REVESTIDOS DE MESILATO DE OSIMERTINIBE 80 MG...;CW-001001/20;019237/2019;NOTA DE EMPENHO;DISPENSA;400/2019;R$ 146.829,48;Encerrado;60318797000100 - ASTRAZENECA DO BRASIL LTDA;04/02/2020;31/12/2020;04/02/2020;Compra - Material de Consumo
04/02/2020;00364/2020;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 540 COMPRIMIDOS REVESTIDOS DE OLAPARIBE 100 MG...;CW-000997/20;022525/2019;NOTA DE EMPENHO;DISPENSA;403/2019;R$ 94.780,80;Encerrado;60318797000100 - ASTRAZENECA DO BRASIL LTDA;04/02/2020;31/12/2020;04/02/2020;Compra - Material de Consumo
04/02/2020;fev/20;SECRETARIA DO AGRONEGOCIO E DO EMPREENDEDORISMO RURAL;CONTRATAÇÃO DE EMPRESA PARA EXECUTAR OBRA DE REFORMA E AMPLIAÇÃO DO MERCADO PÚBLICO DO MUNICÍPIO DE ...;CW-000998/20;065/2019;TERMO DE CONTRATO;TOMADA DE PREÇO Nº 07/2019;-;R$ 577.945,12;Encerrado;17323084000105 - POTY CONSTRUTORA E EMPREENDIMENTOS IMOBILIÁRIOS LTDA;22/01/2020;22/01/2021;22/01/2020;Obra e serviço de engenharia
04/02/2020;4364/2019;MATERNIDADE DONA EVANGELINA ROSA / TERESINA;MATERIAL MÉDICO HOSPITALAR (SENSOR DE PULSO NEONATAL)...;CW-000994/20;1860/2019;ORDEM DE FORNECIMENTO;DISPENSA;166/2019;R$ 24.000,00;Encerrado;14779196000179 - CENTROMED DIST MED MAT MEDICO HOSPITALAR LTDA;26/12/2019;31/03/2020;26/12/2019;Compra - Material de Consumo
04/02/2020;05-SUPLI/GEGCO/AGESPISA;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;CONTRATAÇÂO DE SERVIÇOS DE AUDITORIA INDEPENDENTE, COMPREENDENDO AUDITORIA DAS DEMONSTRAÇÕES FINANCE...;CW-000989/20;2027/2019;TERMO DE CONTRATO;PREGÃO Nº EPP N º 002/2019;-;R$ 38.000,00;Encerrado;11254307000135 - AUDIMEC - AUDITORES INDEPENDENTES S/S - EPP;23/01/2021;22/01/2022;23/01/2020;Outros serviços
04/02/2020;out/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;O PRESENTE PREGÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS D...;CW-000986/20;4027/2019;TERMO DE CONTRATO;PREGÃO Nº 034/2019;-;R$ 210.326,67;Em vigência;11703484000151 - RAIZ SOLUÇÕES EM RESÍDUOS;10/01/2022;10/01/2023;10/01/2020;Outros serviços
04/02/2020;set/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA AQUISIÇÃO DE BENS COMUNS (INSUMOS DE IIMPEZA), PARA ATENDE...;CW-000985/20;277/2019;TERMO DE CONTRATO;PREGÃO Nº 004/2019;-;R$ 2.457.376,00;Encerrado;21348798000137 - 2MV DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;07/01/2020;07/01/2021;07/01/2020;Compra - Material de Consumo
04/02/2020;ago/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA AQUISIÇÃO DE BENS COMUNS (INSUMOS DE IIMPEZA), PARA ATENDE...;CW-000981/20;277/2019;TERMO DE CONTRATO;PREGÃO Nº 004/2019;-;R$ 4.997.447,78;Encerrado;22265213000188 - A C C DOS SANTOS JUNIOR;07/01/2020;07/01/2021;07/01/2020;Compra - Material de Consumo
04/02/2020;001/2020;SEFAZ - SECRETARIA DA FAZENDA DO ESTADO;CONTRATAÇÃO  FORNECEDOR DE ÁGUA POTÁVEL, ATRAVÉS DE CARRO PIPA, PARA USO HUMANO, A SER EFETUADO SOB ...;CW-000980/20;00009.002489/2019-92;TERMO DE CONTRATO;PREGÃO Nº 05/2019;-;R$ 83.995,92;Encerrado;89959337472 - JOSUÉ VILA NOVA DE SOUSA;10/01/2021;10/01/2022;10/01/2020;Outros serviços
04/02/2020;mai/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE EQUIPAMENTOS ANALISADORES DE GASOMETRIA COM FORNECIMENTOS DOS I...;CW-000978/20;3332/2019;TERMO DE CONTRATO;DISPENSA;jan/20;R$ 66.138,00;Encerrado;20541712000125 - NEWLIFE COMERCIO E SERVIÇOS LTDA;03/01/2020;03/07/2020;03/01/2020;Compra - Material de Consumo
04/02/2020;abr/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE ...;CW-000977/20;280/2019;TERMO DE CONTRATO;PREGÃO Nº 033/2019;-;R$ 45.750,00;Encerrado;06872949000168 - DISTRIBUIDORA DE DROGAS LTDA;02/01/2020;02/01/2021;02/01/2020;Compra - Material de Consumo
04/02/2020;jan/20;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE ...;CW-000974/20;280/2019;TERMO DE CONTRATO;PREGÃO Nº 033/2019;-;R$ 401.343,00;Encerrado;18544281000109 - GASTROVISION PRODUTOS E EQUIPAMENTOS LTDA;02/01/2020;02/01/2021;02/01/2020;Compra - Material de Consumo
04/02/2020;35/2019;LACEN - LABORATORIO CENTRAL DR. COSTA ALVARENGA / TERESINA;CONTRATAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA NA ÁREA DE ENGENHARIA OU ARQUITETURA PARA ELABORAÇÃ...;CW-000968/20;AA.900.1.015350/2019;TERMO DE CONTRATO;DISPENSA;14/2019;R$ 11.888,00;Encerrado;19455407000131 - AGILIZA ENGENHARIA E SERVIÇOS IMOBILIARIOS LTDA - ME;18/12/2019;16/12/2020;16/12/2019;Outros serviços
04/02/2020;015/2019;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;PRESTAÇÃO DE SERVIÇOS DE DEDETIZAÇÃO...;CW-000966/20;015/2019;ORDEM DE FORNECIMENTO;DISPENSA;015/2019;R$ 5.900,00;Aguarda informações;08467402000102 - ADALBERTO MENDES & ARAUJO LTDA;10/08/2019;10/09/2019;23/10/2019;Outros serviços
04/02/2020;014/2019;HOSP. REG. SENADOR DIRCEU ARCOVERDE / URUCUI;AQUISIÇÃO DE APARELHOS CONDICIONADORES DE AR...;CW-000964/20;014/2019;ORDEM DE FORNECIMENTO;DISPENSA;014/2019;R$ 10.500,00;Aguarda informações;26773087000123 - S S DA CONCEICAO ME;10/08/2019;10/09/2019;23/10/2019;Compra - Material Permanente
03/02/2020;0241/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EMENDAS PARLAMENTARES DOS DEP. GUSTAVO NEIVA E JU...;CW-000959/20;1521/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0241/2019;R$ 170.000,00;Encerrado;33775135000188 - RINALDO MACHADO SANTOS;03/12/2019;03/04/2020;03/12/2019;Outros serviços
03/02/2020;0151/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EXTRA/GOV E EMENDA PARLAMENTAR DO DEP. MARDEN MEN...;CW-000942/20;1354/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0151/2019;R$ 30.000,00;Encerrado;41259581000168 - R GOMES DA CUNHA - ME;26/09/2019;26/01/2020;26/09/2019;Outros serviços
03/02/2020;0156/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EMENDA PARLAMENTAR DO DEP. JANAINNA MARQUES  PARA...;CW-000939/20;1288/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0156/2019;R$ 30.000,00;Encerrado;28830747000196 - LHS CAVALCANTE PROMOÇÃO DE EVENTOS;23/09/2019;23/01/2020;23/09/2019;Outros serviços
03/02/2020;093/2019;SECRETARIA DE ESTADO DA EDUCACAO - SEDUC;EXECUÇÃO DOS SERVIÇOS DE CONSTRUÇÃO DE 01 (UMA) PRAÇA E MELHORAMENTO DE DRENAGEM PLUVIAL NO CEEP BEN...;CW-000933/20;0047266/2017;TERMO DE CONTRATO;TOMADA DE PREÇO Nº 007/2018;-;R$ 118.225,79;Aguarda informações;09270929000105 - CONSTRUTORA VALE DO MAMBRÉ LTDA;10/12/2019;31/12/2020;10/12/2019;Obra e serviço de engenharia
31/01/2020;0254/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EMENDA PARLAMENTAR DO DEP. LUCIANO NUNES PARA A C...;CW-000893/20;1627/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0254/2019;R$ 90.000,00;Encerrado;41259581000168 - R GOMES DA CUNHA - ME;18/12/2019;18/04/2020;18/12/2019;Outros serviços
31/01/2020;0173/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EMENDAS PARLAMENTARES DOS DEPUTADOS GUSTAVO NEIVA...;CW-000870/20;1376/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0173/2019;R$ 160.000,00;Encerrado;41259581000168 - R GOMES DA CUNHA - ME;17/10/2019;17/02/2020;17/10/2019;Outros serviços
30/01/2020;005/2020;MATERNIDADE DONA EVANGELINA ROSA / TERESINA;MATERIAL MÉDICO HOSPITALAR CIRÚRGICO ( FIOS DE SUTURA)...;CW-000854/20;1003/2019;TERMO DE CONTRATO;DISPENSA;168/2019;R$ 96.920,00;Encerrado;11401085000136 - MEDPLUS EIRELI;22/01/2020;19/07/2020;22/01/2020;Compra - Material de Consumo
30/01/2020;0260/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE CUSTEIO PARA A CONTRATAÇÃO DA ATRAÇÃO MUSICAL: AR...;CW-000849/20;1634/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0260/2019;R$ 100.000,00;Encerrado;28779414000180 - EMPÓRIO CULTURAL EVENTOS EIRELI;28/11/2019;28/03/2020;28/11/2019;Outros serviços
30/01/2020;0257/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EXTRA/GOV/HP PARA A CONTRATAÇÃO DA ATRAÇÃO MUSICA...;CW-000838/20;1677/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0257/2019;R$ 35.000,00;Encerrado;33298403000118 - : IELERIL PROMOÇÕES DE EVENTOS LTDA;19/12/2019;19/04/2020;19/12/2019;Outros serviços
30/01/2020;0265/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO EXTRA/GOV/FRANZÉ PARA A CONTRATAÇÃO DA ATRAÇÃO MUSIC...;CW-000832/20;1741/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0265/2019;R$ 80.000,00;Encerrado;30331267000122 - YARA TCHE E ALESSANDRO EVENTOS LTDA;30/12/2019;30/04/2020;30/12/2019;Outros serviços
29/01/2020;38/;HOSPITAL DA POLICIA MILITAR DIRCEU ARCOVERDE - TERESINA;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA SERVIÇO DE COLETA, TRANSPORTE, TRATAMENTO E DESTINAÇÃO FIN...;CW-000806/20;AA.906.1.001026/2019;TERMO DE CONTRATO;DISPENSA;jan/20;R$ 11.016,00;Encerrado;15201985000190 - Resolve limpeza ambiental LTDA;21/11/2019;21/05/2020;21/11/2019;Outros serviços
29/01/2020;0261/2019;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EXTRA/GOV  PARA A CONTRATAÇÃO DA ATRAÇÃO MUSICAL:...;CW-000804/20;1635/2019;TERMO DE CONTRATO;INEXIGIBILIDADE;0261/2019;R$ 180.000,00;Encerrado;05521523000105 - REALIZA PRODUÇÕES E EVENTOS LTDA;28/11/2019;28/03/2020;28/11/2019;Outros serviços
